question_id,book_id,book,chapter,verse_reference,verse_start,difficulty,difficulty_rank,question_type,ui_type,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,accepted_answers,explanation,fact_id,variant_index,tags,translation,source_mode,source_url,review_status,active
PRO-03-HD-025,PRO,Proverbs,3,Proverbs 3:9;30,9;30,Hard,3,dual_reference,single_select,Which pair of references matches BOTH teachings? (1) The LORD is to be honored with one's resources and first produce. (2) Unnecessary conflict with someone who has done no harm is condemned.,Proverbs 3:9 + Proverbs 3:5,Proverbs 3:9 + Proverbs 3:6,None of these,Proverbs 3:9 + Proverbs 3:30,D,Proverbs 3:9 + Proverbs 3:30,Proverbs 3:9 + Proverbs 3:30,Teaching 1 maps to Proverbs 3:9; teaching 2 maps to Proverbs 3:30.,PRO-03-F05|PRO-03-F10,3,giving;worship;peace;conflict,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-001,PRO,Proverbs,3,Proverbs 3:5,5,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: The reader is urged to place wholehearted trust in the LORD.,Proverbs 3:4,Proverbs 3:5,Proverbs 3:3,Proverbs 3:6,B,Proverbs 3:5,Proverbs 3:5,The detail is tied to Proverbs 3:5.,PRO-03-F01,1,trust;god,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-002,PRO,Proverbs,3,Proverbs 3:5,5,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: The chapter warns against making one's own understanding the ultimate support.,Proverbs 3:3,Proverbs 3:5,Proverbs 3:4,Proverbs 3:6,B,Proverbs 3:5,Proverbs 3:5,The detail is tied to Proverbs 3:5.,PRO-03-F02,1,trust;wisdom,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-003,PRO,Proverbs,3,Proverbs 3:6,6,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: The reader is told to recognize the LORD in every path.,Proverbs 3:6,Proverbs 3:5,Proverbs 3:7,Proverbs 3:4,A,Proverbs 3:6,Proverbs 3:6,The detail is tied to Proverbs 3:6.,PRO-03-F03,1,guidance;god,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-004,PRO,Proverbs,3,Proverbs 3:7,7,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: Reverence for the LORD is paired with turning away from evil.,Proverbs 3:5,Proverbs 3:8,Proverbs 3:6,Proverbs 3:7,D,Proverbs 3:7,Proverbs 3:7,The detail is tied to Proverbs 3:7.,PRO-03-F04,1,fear_of_the_lord;evil,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-005,PRO,Proverbs,3,Proverbs 3:9,9,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: The LORD is to be honored with one's resources and first produce.,Proverbs 3:9,Proverbs 3:7,Proverbs 3:8,Proverbs 3:10,A,Proverbs 3:9,Proverbs 3:9,The detail is tied to Proverbs 3:9.,PRO-03-F05,1,giving;worship,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-006,PRO,Proverbs,3,Proverbs 3:12,12,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: Divine correction is connected with the LORD's love.,Proverbs 3:12,Proverbs 3:13,Proverbs 3:11,Proverbs 3:10,A,Proverbs 3:12,Proverbs 3:12,The detail is tied to Proverbs 3:12.,PRO-03-F06,1,discipline;love,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-007,PRO,Proverbs,3,Proverbs 3:15,15,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: Wisdom is valued above rubies.,Proverbs 3:13,Proverbs 3:15,Proverbs 3:14,Proverbs 3:16,B,Proverbs 3:15,Proverbs 3:15,The detail is tied to Proverbs 3:15.,PRO-03-F07,1,wisdom;value,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-008,PRO,Proverbs,3,Proverbs 3:18,18,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: Wisdom is pictured as a tree of life to those who embrace her.,Proverbs 3:18,Proverbs 3:17,Proverbs 3:16,Proverbs 3:19,A,Proverbs 3:18,Proverbs 3:18,The detail is tied to Proverbs 3:18.,PRO-03-F08,1,wisdom;tree_of_life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-009,PRO,Proverbs,3,Proverbs 3:27,27,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: The reader is warned not to withhold good when able to provide it.,Proverbs 3:27,Proverbs 3:28,Proverbs 3:26,Proverbs 3:25,A,Proverbs 3:27,Proverbs 3:27,The detail is tied to Proverbs 3:27.,PRO-03-F09,1,generosity;neighbor,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-010,PRO,Proverbs,3,Proverbs 3:30,30,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 3 detail: Unnecessary conflict with someone who has done no harm is condemned.,Proverbs 3:29,Proverbs 3:28,Proverbs 3:31,Proverbs 3:30,D,Proverbs 3:30,Proverbs 3:30,The detail is tied to Proverbs 3:30.,PRO-03-F10,1,peace;conflict,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-011,PRO,Proverbs,3,Proverbs 3:5;7,5;7,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) The reader is urged to place wholehearted trust in the LORD. (B) Reverence for the LORD is paired with turning away from evil.,Proverbs 3:5 + Proverbs 3:7,Proverbs 3:5 + Proverbs 3:9,Proverbs 3:5 + Proverbs 3:18,Proverbs 3:5 + Proverbs 3:12,A,Proverbs 3:5 + Proverbs 3:7,Proverbs 3:5 + Proverbs 3:7,The two details map to Proverbs 3:5 and Proverbs 3:7.,PRO-03-F01|PRO-03-F04,2,trust;god;fear_of_the_lord;evil,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-012,PRO,Proverbs,3,Proverbs 3:5;9,5;9,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) The chapter warns against making one's own understanding the ultimate support. (B) The LORD is to be honored with one's resources and first produce.,Proverbs 3:5 + Proverbs 3:12,Proverbs 3:5 + Proverbs 3:15,Proverbs 3:5 + Proverbs 3:27,Proverbs 3:5 + Proverbs 3:9,D,Proverbs 3:5 + Proverbs 3:9,Proverbs 3:5 + Proverbs 3:9,The two details map to Proverbs 3:5 and Proverbs 3:9.,PRO-03-F02|PRO-03-F05,2,trust;wisdom;giving;worship,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-013,PRO,Proverbs,3,Proverbs 3:6;12,6;12,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) The reader is told to recognize the LORD in every path. (B) Divine correction is connected with the LORD's love.,Proverbs 3:6 + Proverbs 3:18,Proverbs 3:6 + Proverbs 3:12,Proverbs 3:6 + Proverbs 3:15,Proverbs 3:6 + Proverbs 3:30,B,Proverbs 3:6 + Proverbs 3:12,Proverbs 3:6 + Proverbs 3:12,The two details map to Proverbs 3:6 and Proverbs 3:12.,PRO-03-F03|PRO-03-F06,2,guidance;god;discipline;love,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-014,PRO,Proverbs,3,Proverbs 3:7;15,7;15,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) Reverence for the LORD is paired with turning away from evil. (B) Wisdom is valued above rubies.,Proverbs 3:7 + Proverbs 3:27,Proverbs 3:7 + Proverbs 3:15,Proverbs 3:7 + Proverbs 3:18,Proverbs 3:7 + Proverbs 3:5,B,Proverbs 3:7 + Proverbs 3:15,Proverbs 3:7 + Proverbs 3:15,The two details map to Proverbs 3:7 and Proverbs 3:15.,PRO-03-F04|PRO-03-F07,2,fear_of_the_lord;evil;wisdom;value,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-015,PRO,Proverbs,3,Proverbs 3:9;18,9;18,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) The LORD is to be honored with one's resources and first produce. (B) Wisdom is pictured as a tree of life to those who embrace her.,Proverbs 3:9 + Proverbs 3:30,Proverbs 3:9 + Proverbs 3:18,Proverbs 3:9 + Proverbs 3:5,Proverbs 3:9 + Proverbs 3:27,B,Proverbs 3:9 + Proverbs 3:18,Proverbs 3:9 + Proverbs 3:18,The two details map to Proverbs 3:9 and Proverbs 3:18.,PRO-03-F05|PRO-03-F08,2,giving;worship;wisdom;tree_of_life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-016,PRO,Proverbs,3,Proverbs 3:12;27,12;27,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) Divine correction is connected with the LORD's love. (B) The reader is warned not to withhold good when able to provide it.,Proverbs 3:12 + Proverbs 3:30,Proverbs 3:12 + Proverbs 3:27,Proverbs 3:12 + Proverbs 3:5,Proverbs 3:12 + Proverbs 3:6,B,Proverbs 3:12 + Proverbs 3:27,Proverbs 3:12 + Proverbs 3:27,The two details map to Proverbs 3:12 and Proverbs 3:27.,PRO-03-F06|PRO-03-F09,2,discipline;love;generosity;neighbor,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-017,PRO,Proverbs,3,Proverbs 3:15;30,15;30,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) Wisdom is valued above rubies. (B) Unnecessary conflict with someone who has done no harm is condemned.,Proverbs 3:15 + Proverbs 3:7,Proverbs 3:15 + Proverbs 3:5,Proverbs 3:15 + Proverbs 3:9,Proverbs 3:15 + Proverbs 3:30,D,Proverbs 3:15 + Proverbs 3:30,Proverbs 3:15 + Proverbs 3:30,The two details map to Proverbs 3:15 and Proverbs 3:30.,PRO-03-F07|PRO-03-F10,2,wisdom;value;peace;conflict,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-018,PRO,Proverbs,3,Proverbs 3:18;5,18;5,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) Wisdom is pictured as a tree of life to those who embrace her. (B) The reader is urged to place wholehearted trust in the LORD.,Proverbs 3:18 + Proverbs 3:5,Proverbs 3:18 + Proverbs 3:6,Proverbs 3:18 + Proverbs 3:9,Proverbs 3:18 + Proverbs 3:12,A,Proverbs 3:18 + Proverbs 3:5,Proverbs 3:18 + Proverbs 3:5,The two details map to Proverbs 3:18 and Proverbs 3:5.,PRO-03-F08|PRO-03-F01,2,wisdom;tree_of_life;trust;god,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-019,PRO,Proverbs,3,Proverbs 3:27;5,27;5,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) The reader is warned not to withhold good when able to provide it. (B) The chapter warns against making one's own understanding the ultimate support.,Proverbs 3:27 + Proverbs 3:6,Proverbs 3:27 + Proverbs 3:12,Proverbs 3:27 + Proverbs 3:7,Proverbs 3:27 + Proverbs 3:5,D,Proverbs 3:27 + Proverbs 3:5,Proverbs 3:27 + Proverbs 3:5,The two details map to Proverbs 3:27 and Proverbs 3:5.,PRO-03-F09|PRO-03-F02,2,generosity;neighbor;trust;wisdom,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-020,PRO,Proverbs,3,Proverbs 3:30;6,30;6,Extreme,4,dual_reference,single_select,Which exact pair of references matches these two details? (A) Unnecessary conflict with someone who has done no harm is condemned. (B) The reader is told to recognize the LORD in every path.,Proverbs 3:30 + Proverbs 3:6,Proverbs 3:30 + Proverbs 3:9,Proverbs 3:30 + Proverbs 3:7,Proverbs 3:30 + Proverbs 3:15,A,Proverbs 3:30 + Proverbs 3:6,Proverbs 3:30 + Proverbs 3:6,The two details map to Proverbs 3:30 and Proverbs 3:6.,PRO-03-F10|PRO-03-F03,2,peace;conflict;guidance;god,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-021,PRO,Proverbs,3,Proverbs 3:5;7;15,5;7;15,Extreme,4,triple_reference_match,single_select,Match all three teachings to their references. 1) The reader is urged to place wholehearted trust in the LORD. 2) Reverence for the LORD is paired with turning away from evil. 3) Wisdom is valued above rubies.,1→Proverbs 3:5; 2→Proverbs 3:15; 3→Proverbs 3:7,1→Proverbs 3:5; 2→Proverbs 3:7; 3→Proverbs 3:15,1→Proverbs 3:15; 2→Proverbs 3:7; 3→Proverbs 3:5,1→Proverbs 3:7; 2→Proverbs 3:5; 3→Proverbs 3:15,B,1→Proverbs 3:5; 2→Proverbs 3:7; 3→Proverbs 3:15,1→Proverbs 3:5; 2→Proverbs 3:7; 3→Proverbs 3:15,1 maps to Proverbs 3:5; 2 maps to Proverbs 3:7; 3 maps to Proverbs 3:15.,PRO-03-F01|PRO-03-F04|PRO-03-F07,3,trust;god;fear_of_the_lord;evil;wisdom;value,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-022,PRO,Proverbs,3,Proverbs 3:5;9;18,5;9;18,Extreme,4,triple_reference_match,single_select,Match all three teachings to their references. 1) The chapter warns against making one's own understanding the ultimate support. 2) The LORD is to be honored with one's resources and first produce. 3) Wisdom is pictured as a tree of life to those who embrace her.,1→Proverbs 3:5; 2→Proverbs 3:9; 3→Proverbs 3:18,1→Proverbs 3:5; 2→Proverbs 3:18; 3→Proverbs 3:9,1→Proverbs 3:9; 2→Proverbs 3:5; 3→Proverbs 3:18,1→Proverbs 3:18; 2→Proverbs 3:9; 3→Proverbs 3:5,A,1→Proverbs 3:5; 2→Proverbs 3:9; 3→Proverbs 3:18,1→Proverbs 3:5; 2→Proverbs 3:9; 3→Proverbs 3:18,1 maps to Proverbs 3:5; 2 maps to Proverbs 3:9; 3 maps to Proverbs 3:18.,PRO-03-F02|PRO-03-F05|PRO-03-F08,3,trust;wisdom;giving;worship;wisdom;tree_of_life,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
PRO-03-EX-023,PRO,Proverbs,3,Proverbs 3:6;12;27,6;12;27,Extreme,4,triple_reference_match,single_select,Match all three teachings to their references. 1) The reader is told to recognize the LORD in every path. 2) Divine correction is connected with the LORD's love. 3) The reader is warned not to withhold good when able to provide it.,1→Proverbs 3:6; 2→Proverbs 3:12; 3→Proverbs 3:27,1→Proverbs 3:12; 2→Proverbs 3:6; 3→Proverbs 3:27,1→Proverbs 3:6; 2→Proverbs 3:27; 3→Proverbs 3:12,1→Proverbs 3:27; 2→Proverbs 3:12; 3→Proverbs 3:6,A,1→Proverbs 3:6; 2→Proverbs 3:12; 3→Proverbs 3:27,1→Proverbs 3:6; 2→Proverbs 3:12; 3→Proverbs 3:27,1 maps to Proverbs 3:6; 2 maps to Proverbs 3:12; 3 maps to Proverbs 3:27.,PRO-03-F03|PRO-03-F06|PRO-03-F09,3,guidance;god;discipline;love;generosity;neighbor,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+3&version=NKJV,source-grounded-v1,TRUE
